2024-01-30-08:23:46,4389416,-9.31,0.49,1.14,-0.10,0.01,-0.07,898.11,898.37,0.03,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389535,-9.32,0.53,1.13,-0.10,0.01,-0.07,898.02,898.34,0.02,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389535,-9.32,0.53,1.13,-0.10,0.01,-0.07,898.02,898.34,0.02,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389659,-9.32,0.52,1.13,-0.11,0.01,-0.07,898.20,898.32,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389777,-9.32,0.50,1.16,-0.10,0.01,-0.07,898.20,898.31,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389777,-9.32,0.50,1.16,-0.10,0.01,-0.07,898.20,898.31,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389895,-9.32,0.52,1.16,-0.10,0.01,-0.07,898.47,898.32,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4389895,-9.32,0.52,1.16,-0.10,0.01,-0.07,898.47,898.32,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390019,-9.32,0.50,1.17,-0.10,0.01,-0.07,898.47,898.33,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390019,-9.32,0.50,1.17,-0.10,0.01,-0.07,898.47,898.33,-0.01,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390137,-9.33,0.51,1.16,-0.10,0.01,-0.07,898.74,898.36,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390137,-9.33,0.51,1.16,-0.10,0.01,-0.07,898.74,898.36,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390253,-9.32,0.53,1.14,-0.11,0.01,-0.07,898.65,898.38,0.01,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390253,-9.32,0.53,1.14,-0.11,0.01,-0.07,898.65,898.38,0.01,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390384,-9.31,0.52,1.13,-0.10,0.01,-0.07,898.38,898.37,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:46,4390384,-9.31,0.52,1.13,-0.10,0.01,-0.07,898.38,898.37,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390509,-9.31,0.52,1.16,-0.10,0.01,-0.07,898.65,898.39,0.01,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390624,-9.32,0.51,1.16,-0.11,0.01,-0.07,898.38,898.39,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390624,-9.32,0.51,1.16,-0.11,0.01,-0.07,898.38,898.39,0.00,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390747,-9.31,0.51,1.16,-0.10,0.01,-0.07,899.01,898.44,0.02,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390747,-9.31,0.51,1.16,-0.10,0.01,-0.07,899.01,898.44,0.02,-0.02,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390872,-9.31,0.52,1.17,-0.11,0.01,-0.07,899.19,898.50,0.04,-0.01,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390988,-9.32,0.49,1.14,-0.10,0.01,-0.07,898.74,898.52,0.05,-0.01,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390872,-9.31,0.52,1.17,-0.11,0.01,-0.07,899.19,898.50,0.04,-0.01,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4390988,-9.32,0.49,1.14,-0.10,0.01,-0.07,898.74,898.52,0.05,-0.01,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4391113,-9.32,0.53,1.14,-0.10,0.01,-0.07,896.94,898.38,-0.02,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4391113,-9.32,0.53,1.14,-0.10,0.01,-0.07,896.94,898.38,-0.02,-0.03,0.0000000000000000,0.0000000000000000,0
2024-01-30-08:23:47,4391232,-9.32,0.51,1.14,-0.11,0.01,-0.07,898.38,898.38,-0.03,-0.03,0.0000000000000000,0.0000000000000000,0
